filename,label,PC1,PC2
vinifera_0001.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0002.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0003.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0004.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0005.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0006.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0007.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0008.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0009.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0010.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0011.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0012.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0013.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0014.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0015.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0016.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0017.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0018.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0019.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0020.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0021.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0022.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0023.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0024.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0025.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0026.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0027.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0028.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0029.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0030.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0031.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0032.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0033.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0034.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0035.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0036.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0037.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0038.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0039.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0040.png,vinifera,-1.2527736133391385,0.2219301037314958
vinifera_0041.png,vinifera,-1.1866837485797594,-0.911196980598098
vinifera_0042.png,vinifera,-1.1866837485797594,-0.911196980598098
